Name,Description,Degree Attributes,Enrollment Status,Type,Start Time,End Time,Days of Week,Instructors
Advanced Gas Dynamics,"Theoretical gas dynamics; fundamental laws and basic equations for subsonic, transonic, and supersonic steady and unsteady flow processes. Same as AE 510. Prerequisite: ME 410.",,Open (Restricted),Online,ARRANGED,,,"Stephani, K"
Heat Conduction,"Fundamentals of heat conduction in isotropic and anisotropic materials; methods of solution to steady and transient heat conduction problems in one, two, and three dimensions; internal heat sources; periodic flow of heat; problems involving phase change; approximate analytical techniques; numerical methods; study of current articles on the subject. Prerequisite: ME 420.",,Open,Lecture-Discussion,01:00 PM,02:50 PM,TR,"Smith, K"
Heat Conduction,"Fundamentals of heat conduction in isotropic and anisotropic materials; methods of solution to steady and transient heat conduction problems in one, two, and three dimensions; internal heat sources; periodic flow of heat; problems involving phase change; approximate analytical techniques; numerical methods; study of current articles on the subject. Prerequisite: ME 420.",,Open (Restricted),Online,ARRANGED,,,"Smith, K"
Control System Theory &amp; Design,Same as ECE 515 and SE 522. See ECE 515.,,CrossListOpen (Restricted),Discussion/Recitation,11:00 AM,12:20 PM,TR,"Salapaka, S"
Analysis of Nonlinear Systems,Same as ECE 528 and SE 520. See ECE 528.,,Closed,Discussion/Recitation,11:00 AM,12:20 PM,TR,"Mehta, P"
Robust and Adaptive Control with Aerospace Applications,"Teaches linear optimal based methods in robust control and observer-based nonlinear model reference adaptive control. Matlab is used in control system design assignments based on aerospace applications using design methods currently used in industry. 4 graduate hours. No professional credit. Credit is not given toward graduation for ME 547 and AE 556. Prerequisite: ME 543, ECE 515/ME 540, ECE 517 or equivalent.",,Open,Online,ARRANGED,,,"Wise, K"
Robust and Adaptive Control with Aerospace Applications,"Teaches linear optimal based methods in robust control and observer-based nonlinear model reference adaptive control. Matlab is used in control system design assignments based on aerospace applications using design methods currently used in industry. 4 graduate hours. No professional credit. Credit is not given toward graduation for ME 547 and AE 556. Prerequisite: ME 543, ECE 515/ME 540, ECE 517 or equivalent.",,Open (Restricted),Online,ARRANGED,,,"Wise, K"
Seminar,Presentation and discussion of significant developments in mechanical engineering. 1 graduate hour. No professional credit. Approved for S/U grading only. May be repeated in separate terms. Prerequisite: Restricted to Mechanical Engineering graduate students.,,CrossListOpen (Restricted),Lecture,03:00 PM,04:50 PM,TR,"Calcagno, M;Ertekin, E"
Independent Study,Independent study of advanced problems related to mechanical engineering. May be repeated in the same term or in separate terms if topics vary to a maximum of 12 hours. Prerequisite: Consent of instructor.,,Open (Restricted),Independent Study,ARRANGED,,,
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,,CrossListOpen (Restricted),Lecture-Discussion,11:00 AM,12:20 PM,TR,"Trinkle, D"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,,CrossListOpen (Restricted),Lecture-Discussion,10:00 AM,11:20 AM,MW,"Jasiuk, I"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,,Open (Restricted),Online,ARRANGED,,,"Jasiuk, I"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,,Open (Restricted),Online Lecture,ARRANGED,,,"Jasiuk, I"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,,Closed,Lecture-Discussion,ARRANGED,,,"Maduzia, J"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,,Closed,Lecture-Discussion,03:00 PM,04:50 PM,MW,"Zhang, L"
Special Topics,Subject offerings of new and developing areas of knowledge in mechanical engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. May be repeated in the same or separate terms if topics vary.,,Open (Restricted),Online,ARRANGED,,,"Zhang, L"
Statistics,"First course in probability and statistics at a precalculus level; emphasizes basic concepts, including descriptive statistics, elementary probability, estimation, and hypothesis testing in both nonparametric and normal models. Credit is not given for both STAT 100 and any one of the following: ECON 202, PSYC 235, or SOC 485. Prerequisite: MATH 112.",Quantitative Reasoning I course.,Open (Restricted),Lecture,02:00 PM,02:50 PM,MWF,"Rao, V"
Statistics,"First course in probability and statistics at a precalculus level; emphasizes basic concepts, including descriptive statistics, elementary probability, estimation, and hypothesis testing in both nonparametric and normal models. Credit is not given for both STAT 100 and any one of the following: ECON 202, PSYC 235, or SOC 485. Prerequisite: MATH 112.",Quantitative Reasoning I course.,Closed,Online,ARRANGED,,,"Rao, V"
Data Science Discovery,"Data Science Discovery is the intersection of statistics, computation, and real-world relevance. As a project-driven course, students perform hands-on-analysis of real-world datasets to analyze and discover the impact of the data. Throughout each experience, students reflect on the social issues surrounding data analysis such as privacy and design. Same as CS 107 and IS 107.",Quantitative Reasoning I course.,CrossListOpen (Restricted),Lecture,10:00 AM,10:50 AM,MWF,"Fagen-Ulmschneider, W;Flanagan, K"
Data Science Discovery,"Data Science Discovery is the intersection of statistics, computation, and real-world relevance. As a project-driven course, students perform hands-on-analysis of real-world datasets to analyze and discover the impact of the data. Throughout each experience, students reflect on the social issues surrounding data analysis such as privacy and design. Same as CS 107 and IS 107.",Quantitative Reasoning I course.,CrossListOpen (Restricted),Lecture,12:00 PM,12:50 PM,MWF,"Fagen-Ulmschneider, W;Flanagan, K"
Data Science Discovery,"Data Science Discovery is the intersection of statistics, computation, and real-world relevance. As a project-driven course, students perform hands-on-analysis of real-world datasets to analyze and discover the impact of the data. Throughout each experience, students reflect on the social issues surrounding data analysis such as privacy and design. Same as CS 107 and IS 107.",Quantitative Reasoning I course.,CrossListOpen,Laboratory-Discussion,11:00 AM,12:20 PM,R,
Data Science Discovery,"Data Science Discovery is the intersection of statistics, computation, and real-world relevance. As a project-driven course, students perform hands-on-analysis of real-world datasets to analyze and discover the impact of the data. Throughout each experience, students reflect on the social issues surrounding data analysis such as privacy and design. Same as CS 107 and IS 107.",Quantitative Reasoning I course.,Closed,Laboratory-Discussion,12:30 PM,01:50 PM,R,
Data Science Discovery,"Data Science Discovery is the intersection of statistics, computation, and real-world relevance. As a project-driven course, students perform hands-on-analysis of real-world datasets to analyze and discover the impact of the data. Throughout each experience, students reflect on the social issues surrounding data analysis such as privacy and design. Same as CS 107 and IS 107.",Quantitative Reasoning I course.,CrossListOpen,Laboratory-Discussion,02:00 PM,03:20 PM,W,
Data Science Discovery,"Data Science Discovery is the intersection of statistics, computation, and real-world relevance. As a project-driven course, students perform hands-on-analysis of real-world datasets to analyze and discover the impact of the data. Throughout each experience, students reflect on the social issues surrounding data analysis such as privacy and design. Same as CS 107 and IS 107.",Quantitative Reasoning I course.,CrossListOpen,Laboratory-Discussion,03:30 PM,04:50 PM,W,
Data Science Discovery,"Data Science Discovery is the intersection of statistics, computation, and real-world relevance. As a project-driven course, students perform hands-on-analysis of real-world datasets to analyze and discover the impact of the data. Throughout each experience, students reflect on the social issues surrounding data analysis such as privacy and design. Same as CS 107 and IS 107.",Quantitative Reasoning I course.,Closed,Laboratory-Discussion,11:00 AM,12:20 PM,R,
Data Science Discovery,"Data Science Discovery is the intersection of statistics, computation, and real-world relevance. As a project-driven course, students perform hands-on-analysis of real-world datasets to analyze and discover the impact of the data. Throughout each experience, students reflect on the social issues surrounding data analysis such as privacy and design. Same as CS 107 and IS 107.",Quantitative Reasoning I course.,Closed,Laboratory-Discussion,02:00 PM,03:20 PM,W,
